backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,1024,1024,100,8,256,0,0,971.911431,971.974252,107.8880201,107.881047
cpu,1024,1024,100,8,256,0,0,972.381956,972.480529,107.8358143,107.8248838
cpu,1024,1024,100,8,256,0,0,977.980524,978.464278,107.2184951,107.1654861
cpu,1024,1024,100,10,256,0,0,793.293057,793.355827,132.180156,132.1696979
cpu,1024,1024,100,10,256,0,0,794.416749,794.498131,131.9931889,131.9796686
cpu,1024,1024,100,10,256,0,0,797.026785,797.091572,131.5609487,131.5502556
cpu,1024,1024,100,10,256,0,0,794.012778,794.097917,132.0603432,132.0461844
cpu,1024,1024,100,10,256,0,0,794.459036,794.523516,131.9861632,131.9754518
cpu,1024,1024,100,12,256,0,0,676.684101,676.773391,154.9579779,154.9375336
cpu,1024,1024,100,12,256,0,0,673.780401,673.931292,155.6257793,155.5909352
cpu,1024,1024,100,12,256,0,0,684.994091,685.136612,153.0781088,153.0462658
cpu,1024,1024,100,12,256,0,0,679.591884,679.710932,154.2949562,154.2679322
cpu,1024,1024,100,12,256,0,0,710.789892,710.912441,147.5226381,147.4972077
cuda,1024,1024,100,1,128,0,0,4.750016063,5.503115,22075.20956,19054.22656
cuda,1024,1024,100,1,128,0,0,3.981695943,4.715518,26334.90892,22236.70867
cuda,1024,1024,100,1,128,0,0,4.004671965,4.685977,26183.81753,22376.89173
cuda,1024,1024,100,1,128,0,0,3.986783937,4.687783,26301.29991,22368.27089
cuda,1024,1024,100,1,128,0,0,3.480287995,4.172798,30129.00086,25128.8464
opencl,1024,1024,100,1,128,1,0,6.022144,7.095832,17412.00476,14777.35099
opencl,1024,1024,100,1,128,1,0,6.02608,7.172736,17400.63192,14618.9125
opencl,1024,1024,100,1,128,1,0,5.7872,6.859873,18118.88305,15285.64742
opencl,1024,1024,100,1,128,1,0,5.798272,6.898023,18084.28442,15201.10907
opencl,1024,1024,100,1,128,1,0,5.782368,6.873536,18134.02398,15255.26308
cpu,2048,2048,40,1,256,0,0,6229.254629,6229.291546,26.93294302,26.93278341
cpu,2048,2048,40,1,256,0,0,6227.492088,6227.528167,26.94056574,26.94040966
cpu,2048,2048,40,1,256,0,0,6259.938704,6259.969258,26.80092696,26.80079615
cpu,2048,2048,40,2,256,0,0,3216.844569,3216.870728,52.15426372,52.15383961
