backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,512,512,200,4,256,0,0,501.487245,501.531326,104.5466271,104.5374382
cpu,512,512,200,4,256,0,0,509.893773,509.927545,102.8229854,102.8161756
cpu,512,512,200,4,256,0,0,501.776944,501.830722,104.4862675,104.4750704
cpu,512,512,200,6,256,0,0,350.158546,350.191337,149.728746,149.7147258
cpu,512,512,200,6,256,0,0,348.347386,348.393849,150.5072296,150.4871574
cpu,512,512,200,6,256,0,0,349.928502,349.960065,149.8271781,149.8136652
cpu,512,512,200,6,256,0,0,352.779771,352.842429,148.6162312,148.5898398
cpu,512,512,200,6,256,0,0,349.207861,349.243578,150.1363682,150.1210138
cpu,512,512,200,8,256,0,0,504.630005,504.974356,103.8955264,103.8246782
cpu,512,512,200,8,256,0,0,503.851497,504.009513,104.0560568,104.0234334
cpu,512,512,200,8,256,0,0,504.538538,504.687122,103.9143614,103.8837682
cpu,512,512,200,8,256,0,0,506.66022,506.793065,103.4792114,103.4520865
cpu,512,512,200,8,256,0,0,504.667907,504.773797,103.8877235,103.8659303
cpu,512,512,200,10,256,0,0,406.857223,406.951847,128.862896,128.8329329
cpu,512,512,200,10,256,0,0,406.688046,406.841845,128.9165013,128.8677668
cpu,512,512,200,10,256,0,0,406.675113,406.921776,128.920601,128.8424535
cpu,512,512,200,10,256,0,0,408.13274,408.24837,128.4601672,128.4237828
cpu,512,512,200,10,256,0,0,408.554961,408.659264,128.32741,128.2946567
cpu,512,512,200,12,256,0,0,343.633455,343.772011,152.5718734,152.5103799
cpu,512,512,200,12,256,0,0,341.470634,341.585345,153.5382395,153.4866784
cpu,512,512,200,12,256,0,0,337.002258,337.090347,155.5740318,155.5333769
cpu,512,512,200,12,256,0,0,344.211282,344.37469,152.3157512,152.2434764
cpu,512,512,200,12,256,0,0,334.349162,334.429735,156.8085282,156.7707489
cuda,512,512,200,1,128,0,0,2.906208008,4.254562,18040.27787,12322.96062
cuda,512,512,200,1,128,0,0,2.225247983,3.454516,23560.87969,15176.8873
cuda,512,512,200,1,128,0,0,2.216287985,3.454991,23656.13149,15174.80074
cuda,512,512,200,1,128,0,0,2.100159982,3.322068,24964.19342,15781.97677
cuda,512,512,200,1,128,0,0,2.038688004,3.265957,25716.93162,16053.12011
opencl,512,512,200,1,128,0,0,1.852864,3.936291,28296.08649,13319.34047
opencl,512,512,200,1,128,0,0,1.849344,3.930762,28349.94463,13338.07542
opencl,512,512,200,1,128,0,0,1.843008,3.930271,28447.40772,13339.74171
opencl,512,512,200,1,128,0,0,1.850688,3.942525,28329.35643,13298.27966
opencl,512,512,200,1,128,0,0,1.85808,3.944019,28216.65375,13293.24225
cpu,1024,1024,100,1,256,0,0,3811.506805,3811.541483,27.51079963,27.51054933
cpu,1024,1024,100,1,256,0,0,3799.579286,3799.617738,27.59716066,27.59688138
cpu,1024,1024,100,1,256,0,0,3815.807292,3815.838528,27.47979444,27.47956949
cpu,1024,1024,100,2,256,0,0,1955.437923,1955.471848,53.62358926,53.62265895
cpu,1024,1024,100,2,256,0,0,1941.001243,1941.033504,54.02242805,54.02153017
cpu,1024,1024,100,2,256,0,0,2002.797899,2002.852596,52.35555722,52.35412741
cpu,1024,1024,100,4,256,0,0,1051.852782,1051.888242,99.68847523,99.68511465
cpu,1024,1024,100,4,256,0,0,1070.712277,1070.758916,97.93256531,97.92829967
cpu,1024,1024,100,4,256,0,0,1061.970121,1062.000036,98.73874785,98.73596652
cpu,1024,1024,100,4,256,0,0,1059.479327,1059.521301,98.97087874,98.96695791
cpu,1024,1024,100,4,256,0,0,1042.821369,1042.893895,100.5518329,100.5448402
cpu,1024,1024,100,6,256,0,0,708.417798,708.50356,148.0166087,147.9986918
cpu,1024,1024,100,6,256,0,0,709.521382,709.628089,147.7863848,147.7641621
cpu,1024,1024,100,6,256,0,0,711.013689,711.111862,147.4762042,147.4558443
cpu,1024,1024,100,6,256,0,0,708.604573,708.728843,147.9775943,147.9516476
cpu,1024,1024,100,6,256,0,0,709.766348,709.858806,147.7353784,147.7161361
cpu,1024,1024,100,8,256,0,0,977.419854,977.814597,107.279998,107.2366892
cpu,1024,1024,100,8,256,0,0,974.361904,974.769834,107.616687,107.5716506
cpu,1024,1024,100,8,256,0,0,974.821834,975.058399,107.5659124,107.5398152
cpu,1024,1024,100,8,256,0,0,972.441365,972.869975,107.8292263,107.7817208
cpu,1024,1024,100,8,256,0,0,974.916575,975.006085,107.5554593,107.5455852
cpu,1024,1024,100,10,256,0,0,797.007117,797.076587,131.5641953,131.5527287
cpu,1024,1024,100,10,256,0,0,796.249855,796.313268,131.6893175,131.6788307
cpu,1024,1024,100,10,256,0,0,796.357405,796.421629,131.6715326,131.6609145
cpu,1024,1024,100,10,256,0,0,794.278186,794.402689,132.0162153,131.995525
cpu,1024,1024,100,10,256,0,0,800.31739,800.374152,131.0200194,131.0107276
cpu,1024,1024,100,12,256,0,0,683.957459,684.101395,153.3101198,153.2778631
cpu,1024,1024,100,12,256,0,0,676.916409,677.015914,154.9047986,154.8820313
cpu,1024,1024,100,12,256,0,0,680.651987,680.736996,154.0546447,154.0354066
cpu,1024,1024,100,12,256,0,0,673.334384,673.440719,155.7288659,155.7042766
cpu,1024,1024,100,12,256,0,0,675.826818,675.967236,155.1545414,155.1223113
cuda,1024,1024,100,1,128,0,0,4.766528081,5.531649,21998.73749,18955.93882
cuda,1024,1024,100,1,128,0,0,4.653312005,5.423129,22533.97148,19335.2583
cuda,1024,1024,100,1,128,0,0,4.237055991,4.977045,24747.74943,21068.24431
cuda,1024,1024,100,1,128,0,0,4.178207986,4.907173,25096.30931,21368.22973
cuda,1024,1024,100,1,128,0,0,3.696928043,4.394432,28363.44088,23861.46833
opencl,1024,1024,100,1,128,0,0,3.562272,4.710553,29435.59616,22260.14653
opencl,1024,1024,100,1,128,0,0,3.57136,4.774518,29360.69173,21961.9237
opencl,1024,1024,100,1,128,0,0,3.279872,4.351694,31970.0281,24095.81188
opencl,1024,1024,100,1,128,0,0,3.285152,4.375527,31918.64486,23964.56473
opencl,1024,1024,100,1,128,0,0,3.26864,4.372488,32079.88644,23981.22076
cpu,2048,2048,40,1,256,0,0,6274.288161,6274.317644,26.73963256,26.73950691
cpu,2048,2048,40,1,256,0,0,6257.807007,6257.83848,26.81005659,26.80992175
cpu,2048,2048,40,1,256,0,0,6256.285004,6256.316839,26.81657883,26.81644238
cpu,2048,2048,40,2,256,0,0,3245.588701,3245.61205,51.6923663,51.69199443
cpu,2048,2048,40,2,256,0,0,3248.261891,3248.285556,51.64982555,51.64944926
cpu,2048,2048,40,2,256,0,0,3241.39336,3241.420074,51.75927182,51.75884525
cpu,2048,2048,40,4,256,0,0,1668.788341,1668.862963,100.5353141,100.5308187
cpu,2048,2048,40,4,256,0,0,1665.42101,1665.438293,100.7385874,100.737542
cpu,2048,2048,40,4,256,0,0,1671.642751,1671.689434,100.3636452,100.3608425
cpu,2048,2048,40,4,256,0,0,1676.79579,1676.83978,100.055213,100.0525882
cpu,2048,2048,40,4,256,0,0,1673.860296,1673.917312,100.2306826,100.2272686
cpu,2048,2048,40,6,256,0,0,1183.612049,1183.712165,141.7459041,141.7339155
cpu,2048,2048,40,6,256,0,0,1183.684009,1183.742103,141.7372869,141.7303309
cpu,2048,2048,40,6,256,0,0,1172.662033,1172.679117,143.0694908,143.0674066
cpu,2048,2048,40,6,256,0,0,1181.797362,1181.88505,141.9635594,141.9530267
cpu,2048,2048,40,6,256,0,0,1185.890837,1185.949709,141.4735276,141.4665046
cpu,2048,2048,40,8,256,0,0,1550.805017,1550.889187,108.1839162,108.1780448
cpu,2048,2048,40,8,256,0,0,1542.131962,1542.16375,108.7923499,108.7901074
cpu,2048,2048,40,8,256,0,0,1563.182224,1563.236452,107.3273208,107.3235976
cpu,2048,2048,40,8,256,0,0,1560.84175,1560.896302,107.4882575,107.4845009
cpu,2048,2048,40,8,256,0,0,1549.002579,1549.085053,108.3098003,108.3040338
cpu,2048,2048,40,10,256,0,0,1276.547105,1276.579609,131.4265328,131.4231865
cpu,2048,2048,40,10,256,0,0,1275.542166,1275.601706,131.5300775,131.5239382
cpu,2048,2048,40,10,256,0,0,1275.825288,1275.856489,131.5008893,131.4976735
cpu,2048,2048,40,10,256,0,0,1323.255899,1323.289266,126.7873887,126.7841917
cpu,2048,2048,40,10,256,0,0,1357.18575,1357.218955,123.6176846,123.6146602
cpu,2048,2048,40,12,256,0,0,1202.33698,1202.372713,139.5383847,139.5342378
cpu,2048,2048,40,12,256,0,0,1198.041386,1198.074616,140.0387015,140.0348173
cpu,2048,2048,40,12,256,0,0,1204.281747,1204.313299,139.3130473,139.3093974
cpu,2048,2048,40,12,256,0,0,1201.408354,1201.439049,139.6462405,139.6426728
cpu,2048,2048,40,12,256,0,0,1197.267919,1197.330589,140.1291702,140.1218356
cuda,2048,2048,40,1,128,0,0,7.018335998,7.365076,23904.83443,22779.42006
cuda,2048,2048,40,1,128,0,0,6.29286392,6.639147,26660.70046,25270.13787
cuda,2048,2048,40,1,128,0,0,5.335648,5.668752,31443.63346,29595.96045
cuda,2048,2048,40,1,128,0,0,4.865856037,5.213259,34479.47468,32181.81947
cuda,2048,2048,40,1,128,0,0,4.837728024,5.157544,34679.94877,32529.46751
opencl,2048,2048,40,1,128,0,0,4.7104,5.20632,35617.3913,32224.7115
opencl,2048,2048,40,1,128,0,0,4.740192,5.436527,35393.5368,30860.17231
opencl,2048,2048,40,1,128,0,0,4.724576,5.209681,35510.522,32203.92189
opencl,2048,2048,40,1,128,0,0,4.722784,5.209363,35523.99602,32205.88774
opencl,2048,2048,40,1,128,0,0,4.801568,5.339883,34941.11923,31418.69588
cpu,4096,4096,20,1,256,0,0,13649.19874,13649.22257,24.58344452,24.5834016
cpu,4096,4096,20,2,256,0,0,6618.437495,6618.468228,50.69841942,50.698184
cpu,4096,4096,20,2,256,0,0,6606.761663,6606.786246,50.78801645,50.78782747
cpu,4096,4096,20,2,256,0,0,6609.072551,6609.092996,50.77025822,50.77010116
cpu,4096,4096,20,4,256,0,0,3458.00777,3458.029777,97.03399828,97.03338075
